term,term_desc,class,crn,title,building_code,building,official_map_name,room,schedule_days,start_time,end_time,enrolled_students,latitude,longitude,location_scope,coordinate_validation_status,coordinate_notes
202620,Spring 2026,MGMT 311 0,20303,Introduction to Management and Organizational Behavior,HH,Haggard Hall,Haggard Hall,353,TueThu,10:00,11:50,50,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,MKTG 483 S25,22495,Integrated Marketing Communications,HH,Haggard Hall,Haggard Hall,101,TueThu,10:00,11:50,12,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,PHIL 115 0,23921,Introduction to Philosophy: Ethics and the Environment,HH,Haggard Hall,Haggard Hall,112,TueThu,10:00,11:15,36,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,EAST 297D 0,23715,Introduction to Mongolian Studies,HH,Haggard Hall,Haggard Hall,222,TueThu,12:00,13:50,9,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,ETHN 201 0,23900,Introduction to Ethnic Studies,HH,Haggard Hall,Haggard Hall,353,TueThu,12:00,13:50,29,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,HIST 123 0,23954,"World History, 1500 to the Present",HH,Haggard Hall,Haggard Hall,253,TueThu,12:00,13:50,43,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,LIBR 297D 0,23714,Introduction to Mongolian Studies,HH,Haggard Hall,Haggard Hall,222,TueThu,12:00,13:50,3,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,MKTG 380 0,23118,Principles of Marketing,HH,Haggard Hall,Haggard Hall,345,TueThu,12:00,13:50,40,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,FIN 444 S25,23002,Financial Institutions and Markets,HH,Haggard Hall,Haggard Hall,353,TueThu,14:00,15:50,35,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,HIST 112 0,21712,Introduction to Western Civilization: 476-1713,HH,Haggard Hall,Haggard Hall,112,TueThu,14:00,15:50,50,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,HSP 385 H1,21253,Applied Research Methods,HH,Haggard Hall,Haggard Hall,101,TueThu,14:00,15:50,21,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,MKTG 381 S25,20269,Fundamentals of Marketing Research,HH,Haggard Hall,Haggard Hall,233,TueThu,14:00,15:50,36,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,MKTG 487 S25,21830,Nonprofit Marketing,HH,Haggard Hall,Haggard Hall,253,TueThu,14:00,15:50,27,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,SPED 510 0,22067,Secondary Students with Special Needs,HH,Haggard Hall,Haggard Hall,253,TueThu,16:00,17:50,13,48.73728606777458,-122.48613458465347,main_campus,matched,
202620,Spring 2026,ENG 101 0,20040,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Fri,08:30,09:50,12,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20042,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Fri,08:30,09:50,10,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20046,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Fri,10:00,11:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20190,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Fri,10:00,11:20,18,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20369,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Fri,11:30,12:50,13,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20372,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Fri,11:30,12:50,22,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20616,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Fri,13:00,14:20,18,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20996,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Fri,13:00,14:20,5,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,THTR 364 01,20381,Movement Studio II: Suzuki/Viewpoints,HU,Humanities Bldg,Humanities Building,106,Fri,14:00,14:50,9,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,23358,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Fri,14:30,15:50,16,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20043,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Mon,08:30,09:50,6,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20045,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Mon,08:30,09:50,13,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20047,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Mon,10:00,11:20,21,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20050,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Mon,10:00,11:20,21,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20286,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Mon,11:30,12:50,22,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20370,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Mon,11:30,12:50,7,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20380,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,105,Mon,13:00,14:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,22474,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,104,Mon,13:00,14:20,16,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20041,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,108,MonFri,08:30,09:50,10,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20048,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,108,MonFri,10:00,11:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20371,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,108,MonFri,11:30,12:50,22,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,20995,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,108,MonFri,13:00,14:20,14,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 101 0,23357,Writing Your Way Through WWU,HU,Humanities Bldg,Humanities Building,108,MonFri,14:30,15:50,14,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SEC 531 0,21384,Teaching Adolescents,HU,Humanities Bldg,Humanities Building,106,MonWed,10:00,11:50,13,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SEC 426 S04,20202,Social Studies for the Secondary School,HU,Humanities Bldg,Humanities Building,106,MonWed,12:00,13:50,16,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,AECI 407 01,21210,Capstone Lab,HU,Humanities Bldg,Humanities Building,106,MonWed,14:00,15:50,17,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 301 0,20067,Wrtg&amp;Public:Sound&amp;Agency,HU,Humanities Bldg,Humanities Building,109,MonWedFri,08:30,09:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 350 0,21757,Introduction to Creative Writing,HU,Humanities Bldg,Humanities Building,107,MonWedFri,08:30,09:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 441 0,21759,Language and the Secondary Classroom,HU,Humanities Bldg,Humanities Building,101,MonWedFri,08:30,09:50,18,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 459 0,22172,Editing and Publishing,HU,Humanities Bldg,Humanities Building,101,MonWedFri,10:00,11:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 462 0,23870,ProfWrtg:StorytellingResearch,HU,Humanities Bldg,Humanities Building,109,MonWedFri,10:00,11:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,LING 402 0,23195,Japanese Linguistics,HU,Humanities Bldg,Humanities Building,107,MonWedFri,10:00,11:20,9,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SPAN 305 0,22586,Third-Year Conversation,HU,Humanities Bldg,Humanities Building,102,MonWedFri,10:00,11:20,22,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,CHIN 203 0,22534,Second-Year Chinese,HU,Humanities Bldg,Humanities Building,101,MonWedFri,11:30,12:50,8,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 351 0,22399,Introduction to Fiction Writing,HU,Humanities Bldg,Humanities Building,102,MonWedFri,11:30,12:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 424 0,22401,MajFilmmakers:Kathryn Bigelow,HU,Humanities Bldg,Humanities Building,107,MonWedFri,11:30,12:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,CHIN 303 0,22537,Third-Year Chinese,HU,Humanities Bldg,Humanities Building,107,MonWedFri,13:00,14:20,9,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 314 0,21753,Critical Theories and Practices: 19th Century to Present,HU,Humanities Bldg,Humanities Building,109,MonWedFri,13:00,14:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 418 0,20315,Sr Sem: Emily Dickinson,HU,Humanities Bldg,Humanities Building,304,MonWedFri,13:00,14:20,12,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 459 0,20359,Editing and Publishing,HU,Humanities Bldg,Humanities Building,101,MonWedFri,13:00,14:20,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SPAN 302 0,22584,Grammar Review and Composition,HU,Humanities Bldg,Humanities Building,102,MonWedFri,13:00,14:20,15,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 202 0,20860,Writing About Literature,HU,Humanities Bldg,Humanities Building,109,MonWedFri,14:30,15:50,23,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 311 0,21023,Seminar in Literature &amp; Culture: The 20-21st Century,HU,Humanities Bldg,Humanities Building,101,MonWedFri,14:30,15:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 313 0,20068,Critical Theories and Practices: Pre-Socratic to 19th Century,HU,Humanities Bldg,Humanities Building,107,MonWedFri,14:30,15:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 451 0,20116,Creative Writing Seminar - Fiction,HU,Humanities Bldg,Humanities Building,102,MonWedFri,14:30,15:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,20412,Technical Writing,HU,Humanities Bldg,Humanities Building,105,TueThu,08:00,09:50,18,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 350 01,21122,Introduction to Creative Writing,HU,Humanities Bldg,Humanities Building,107,TueThu,08:00,09:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 354 0,20257,Introduction to Creative Nonfiction Writing,HU,Humanities Bldg,Humanities Building,109,TueThu,08:00,09:50,14,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 423 0,20374,Maj Auth: John Milton,HU,Humanities Bldg,Humanities Building,108,TueThu,08:00,09:50,11,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 510 0,23356,SemInRhetoric:The Bodymind,HU,Humanities Bldg,Humanities Building,304,TueThu,08:00,09:50,4,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,THTR 416 02,23604,Advanced Costume Design,HU,Humanities Bldg,Humanities Building,102,TueThu,08:00,09:50,7,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,20113,Technical Writing,HU,Humanities Bldg,Humanities Building,104,TueThu,10:00,11:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,20350,Technical Writing,HU,Humanities Bldg,Humanities Building,105,TueThu,10:00,11:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 309 0,21021,Seminar in Literature &amp; Culture: The Long 18th Century,HU,Humanities Bldg,Humanities Building,101,TueThu,10:00,11:50,21,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 350 0,20114,Introduction to Creative Writing,HU,Humanities Bldg,Humanities Building,107,TueThu,10:00,11:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 371 0,22935,Rhetorical Theory: Advertising,HU,Humanities Bldg,Humanities Building,109,TueThu,10:00,11:50,18,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 598 0,21233,Sem Tch Eng:,HU,Humanities Bldg,Humanities Building,304,TueThu,10:00,11:50,4,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ETHN 205 0,23820,Introduction to Asian American Studies,HU,Humanities Bldg,Humanities Building,102,TueThu,10:00,11:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SEC 432 S09,20072,"Secondary School Methods III - Management, Motivation and Discipline",HU,Humanities Bldg,Humanities Building,106,TueThu,10:00,11:50,13,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,SEC 532 0,21386,Curriculum and Instruction in Secondary Schools,HU,Humanities Bldg,Humanities Building,108,TueThu,10:00,11:50,13,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 201 0,21587,WritinHumanit:,HU,Humanities Bldg,Humanities Building,109,TueThu,12:00,13:50,24,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 202 0,20104,Writing About Literature,HU,Humanities Bldg,Humanities Building,106,TueThu,12:00,13:50,23,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,20259,Technical Writing,HU,Humanities Bldg,Humanities Building,104,TueThu,12:00,13:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,23948,Technical Writing,HU,Humanities Bldg,Humanities Building,105,TueThu,12:00,13:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 351 0,20240,Introduction to Fiction Writing,HU,Humanities Bldg,Humanities Building,102,TueThu,12:00,13:50,21,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 444 O,20075,Teaching English Language Arts in the Secondary Schools II,HU,Humanities Bldg,Humanities Building,108,TueThu,12:00,13:50,24,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 505 0,23355,Seminar in the Writing of Nonfiction,HU,Humanities Bldg,Humanities Building,101,TueThu,12:00,13:50,12,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 302 0,20305,Technical Writing,HU,Humanities Bldg,Humanities Building,104,TueThu,14:00,15:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 313 0,22169,Critical Theories and Practices: Pre-Socratic to 19th Century,HU,Humanities Bldg,Humanities Building,106,TueThu,14:00,15:50,19,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 350 0,21756,Introduction to Creative Writing,HU,Humanities Bldg,Humanities Building,108,TueThu,14:00,15:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 353 0,20069,Introduction to Poetry Writing,HU,Humanities Bldg,Humanities Building,101,TueThu,14:00,15:50,20,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 385 0,21145,Systems Thinking,HU,Humanities Bldg,Humanities Building,105,TueThu,14:00,15:50,17,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 401 0,22170,TopicsinRhet: Global Rhetorics,HU,Humanities Bldg,Humanities Building,304,TueThu,14:00,15:50,10,48.737449727750146,-122.48509791354425,main_campus,matched,
202620,Spring 2026,ENG 504 0,22403,Seminar in Writing Poetry,HU,Humanities Bldg,Humanities Building,102,TueThu,14:00,15:50,12,48.737449727750146,-122.48509791354425,main_campus,matched,
